P,item_order,item_material,item_id,max_length,min_length
1,order320,HYBW-0218S,5394,2398,378
1,order320,QKQ-0218S,4772,475,315
1,order320,QKQ-0218S,6552,474.5,315
1,order320,QKQ-0218S,6673,474.5,315
1,order320,QKQ-0218S,7821,474.5,315
1,order320,QKQ-0218S,7904,474.5,315
1,order320,YH-0215S,5299,930,301.5
1,order320,YH-0215S,7128,930,301.5
1,order320,YH-0215S,8344,460,301.5
1,order320,YH-0218S,6672,2360,58
1,order320,YH-0218S,7623,2360,58
1,order320,YH-0218S,5350,357,301.5
1,order320,YH-0218S,5402,357,301.5
1,order320,YH-0218S,8425,2360,357
1,order320,YH-0218S,4812,380,358
1,order320,YH-0218S,7622,380,358
1,order321,5-0218S,798,469.5,255
1,order321,5-0218S,822,469.5,255
1,order321,5-0218S,2262,469.5,255
1,order321,5-0218S,4418,469.5,255
1,order321,HT9-0215S,2820,920,241.5
1,order321,HT9-0215S,3786,920,241.5
1,order321,HT9-0218S,497,1860,58
1,order321,HT9-0218S,1716,1860,58
1,order321,HT9-0218S,258,327,241.5
1,order321,HT9-0218S,4451,328,320
1,order321,HT9-0218S,4554,328,320
1,order321,HT9-0218S,1896,1860,327
1,order321,HT9-0218S,797,1898,348
1,order322,YDBS-0218S,7348,678,270
1,order322,YDBS-0218S,6586,678,288
1,order322,YDBS-0218S,6818,2278,678
13,order323,PAM-0215S,20958,397.5,52.5
13,order323,PAM-0215S,21446,388,52.5
13,order323,PAM-0215S,22999,388.5,52.5
13,order323,PAM-0215S,20118,338,78
13,order323,PAM-0215S,21282,338,78
13,order323,PAM-0215S,21412,338,78
13,order323,PAM-0215S,21923,338,78
13,order323,PAM-0215S,22697,338,78
13,order323,PAM-0215S,23250,338,78
13,order323,PAM-0215S,20561,430.5,145.5
13,order323,PAM-0215S,21253,439.5,145.5
13,order323,PAM-0215S,24008,430,145.5
13,order323,PAM-0215S,19603,389,339
13,order323,PAM-0215S,23353,389.5,339
13,order323,PAM-0215S,23848,398.5,339
13,order323,PAM-0215S,21388,913,342
13,order323,PAM-0215S,22464,409,342
13,order323,PAM-0215S,20613,706,409
13,order323,PAM-0215S,21380,713,428
13,order323,PAM-0215S,22142,713,428
13,order323,PAM-0215S,22734,1772.5,428
13,order323,PAM-0215S,23784,1772.5,428
13,order323,PAM-0215S,20664,702,430
13,order323,PAM-0215S,23335,1342,523
13,order323,PAM-0215S,22034,890,702
13,order323,PAM-0215S,22858,913,706
13,order323,PAM-0218S,20090,402,145.5
13,order323,PAM-0218S,21075,402,145.5
13,order323,PAM-0218S,21034,454.5,150
13,order323,PAM-0218S,21128,454.5,150
13,order323,PAM-0218S,23954,454,150
13,order323,PAM-0218S,20985,408,308
13,order323,PAM-0218S,22712,706,327
13,order323,PAM-0218S,22916,342,327
13,order323,PAM-0218S,24108,1342,327
13,order323,PAM-0218S,20165,429,383
13,order323,PAM-0218S,23955,889,383
13,order323,PAM-0218S,19673,427,387
13,order323,PAM-0218S,20275,427,387
13,order323,PAM-0218S,21227,427,387
13,order323,PAM-0218S,21432,427,387
13,order323,PAM-0218S,21469,427,387
13,order323,PAM-0218S,21965,427,387
13,order323,PAM-0218S,22360,427,387
13,order323,PAM-0218S,22516,427,387
13,order323,PAM-0218S,22992,427,387
13,order323,PAM-0218S,23707,427,387
13,order323,PAM-0218S,20627,702,402
13,order323,PAM-0218S,22054,1340,402
13,order323,PAM-0218S,23932,1340,402
13,order323,PAM-0218S,21252,946,403
13,order323,PAM-0218S,22212,946,403
13,order323,PAM-0218S,20756,485,406
13,order323,PAM-0218S,20841,1305,406
13,order323,PAM-0218S,22305,876,406
13,order323,PAM-0218S,22881,1305,406
13,order323,PAM-0218S,23278,1772.5,406
13,order323,PAM-0218S,23455,876,406
13,order323,PAM-0218S,24341,713,406
13,order323,PAM-0218S,24457,876,406
13,order323,PAM-0218S,24704,485,406
13,order323,PAM-0218S,20295,1869.5,407
13,order323,PAM-0218S,20923,731.5,407
13,order323,PAM-0218S,21567,522,407
13,order323,PAM-0218S,22323,1869.5,407
13,order323,PAM-0218S,23116,522,407
13,order323,PAM-0218S,24031,731.5,407
13,order323,PAM-0218S,20697,485,421.7
13,order323,PAM-0218S,21686,485,421.7
13,order323,PAM-0218S,24680,485,421.7
13,order323,PAM-0218S,19777,1342,427
13,order323,PAM-0218S,20208,1342,427
13,order323,PAM-0218S,21584,1086.5,428
13,order323,PAM-0218S,21945,1086.5,428
13,order323,PAM-0218S,23239,541.5,428
13,order323,PAM-0218S,24162,541.5,428
13,order323,PAM-0218S,22943,726,454
13,order323,PAM-0218S,21153,726,454.5
13,order323,PAM-0218S,22856,726,454.5
13,order323,PAM-0218SD,20948,1340,58
13,order323,PAM-0218SD,21754,2432,58
13,order323,PAM-0218SD,22055,876,58
13,order323,PAM-0218SD,24119,876,58
13,order323,PAM-0218SD,24652,1340,58
13,order323,PAM-0218SD,22237,2412,98
13,order323,PAM-0225S,21154,1378,428
19,order324,QSYM-0225S,22904,1128,598
19,order324,XXB-0215S,21916,471.5,52.5
19,order324,XXB-0215S,23034,471.5,52.5
19,order324,XXB-0215S,21371,488,78
19,order324,XXB-0215S,23192,488,78
19,order324,XXB-0215S,23777,488,78
19,order324,XXB-0215S,23821,488,78
19,order324,XXB-0215S,23502,717,172.5
19,order324,XXB-0215S,24391,717,172.5
19,order324,XXB-0215S,20471,488,198
19,order324,XXB-0215S,22156,488,198
19,order324,XXB-0215S,22375,488,198
19,order324,XXB-0215S,23800,488,198
19,order324,XXB-0215S,24044,2158,228
19,order324,XXB-0215S,24236,774,449.5
19,order324,XXB-0215S,24578,776,449.5
19,order324,XXB-0215S,22253,489,472.5
19,order324,XXB-0215S,23410,489,472.5
19,order324,XXB-0215S,20615,718,489
19,order324,XXB-0215S,21994,718,489
19,order324,XXB-0215S,22177,1092,618
19,order324,XXB-0215S,23107,1077,752
19,order324,XXB-0215S,21213,2071,774
19,order324,XXB-0215S,22135,2071,776
19,order324,XXB-0215S,22766,1228.5,1092
19,order324,XXB-0218S,19869,299,38
19,order324,XXB-0218S,21340,2038,38
19,order324,XXB-0218S,21471,222,38
19,order324,XXB-0218S,21756,264,38
19,order324,XXB-0218S,23376,222,38
19,order324,XXB-0218S,23739,1428,38
19,order324,XXB-0218S,24038,499,38
19,order324,XXB-0218S,20616,1570,58
19,order324,XXB-0218S,20887,228,58
19,order324,XXB-0218S,22537,1570,58
19,order324,XXB-0218S,24504,228,58
19,order324,XXB-0218S,22588,557,107
19,order324,XXB-0218S,20844,533,121
19,order324,XXB-0218S,24079,533,121
19,order324,XXB-0218S,21045,280,188
19,order324,XXB-0218S,19854,227,203
19,order324,XXB-0218S,19970,227,203
19,order324,XXB-0218S,21691,227,203
19,order324,XXB-0218S,23217,227,203
19,order324,XXB-0218S,24271,227,203
19,order324,XXB-0218S,20871,228,222
19,order324,XXB-0218S,24450,228,222
19,order324,XXB-0218S,19667,2255,223
19,order324,XXB-0218S,22598,2255,223
19,order324,XXB-0218S,19686,715,261
19,order324,XXB-0218S,20535,351,280
19,order324,XXB-0218S,22252,719,280
19,order324,XXB-0218S,22611,351,280
19,order324,XXB-0218S,22873,1092,280
19,order324,XXB-0218S,23390,1020.5,280
19,order324,XXB-0218S,23505,719,280
19,order324,XXB-0218S,21247,1092,299
19,order324,XXB-0218S,22987,1092,299
19,order324,XXB-0218S,21485,1885,300
19,order324,XXB-0218S,21995,1885,300
19,order324,XXB-0218S,19863,464.5,396.5
19,order324,XXB-0218S,20909,464.5,396.5
19,order324,XXB-0218S,21439,1571,396.5
19,order324,XXB-0218S,21440,1571,396.5
19,order324,XXB-0218S,20446,2104,397.5
19,order324,XXB-0218S,21109,464.5,397.5
19,order324,XXB-0218S,23146,2104,397.5
19,order324,XXB-0218S,23234,464.5,397.5
19,order324,XXB-0218S,23262,604,449.5
19,order324,XXB-0218S,20743,605,468
19,order324,XXB-0218S,24334,605,468
19,order324,XXB-0218S,22021,1077,537
19,order324,XXB-0218S,19713,774,585
19,order324,XXB-0218S,20689,773,585
19,order324,XXB-0218S,20721,775,585
19,order324,XXB-0218S,23485,773,585
19,order324,XXB-0218S,23630,773,585
19,order324,XXB-0218S,24178,775,585
19,order324,XXB-0218S,22765,1570,602
19,order324,XXB-0218S,22136,1570,604
19,order324,XXB-0218S,22249,1570,604
19,order324,XXB-0218S,22438,2071,604
19,order324,XXB-0218S,20895,2168,605
19,order324,XXB-0218S,21163,2168,605
19,order324,XXB-0218SD,22072,1738,58
19,order324,XXB-0218SD,21029,1718,128
19,order324,XXB-0225S,21501,752,597
19,order324,XXB-0225S,22138,752,597
4,order325,FMB-0225S,26597,448,298
4,order325,FMB-0225S,29357,448,298
4,order325,FMB-0225S,25886,1448,447
4,order325,FMB-0225S,26662,734,447
4,order325,FMB-0225S,28662,1598,448
4,order325,NJYH-0215S,24804,637.5,92.5
4,order325,NJYH-0215S,25463,637.5,92.5
4,order325,NJYH-0215S,27656,637.5,92.5
4,order325,NJYH-0215S,27918,637.5,92.5
4,order325,NJYH-0215S,28547,637.5,92.5
4,order325,NJYH-0215S,29422,637.5,92.5
4,order325,NJYH-0215S,24932,388,118
4,order325,NJYH-0215S,25067,388,118
4,order325,NJYH-0215S,25251,388,118
4,order325,NJYH-0215S,25296,388,118
4,order325,NJYH-0215S,26461,388,118
4,order325,NJYH-0215S,26886,388,118
4,order325,NJYH-0215S,27729,388,118
4,order325,NJYH-0215S,27902,388,118
4,order325,NJYH-0215S,28170,388,118
4,order325,NJYH-0215S,28403,388,118
4,order325,NJYH-0215S,28673,388,118
4,order325,NJYH-0215S,29040,388,118
4,order325,NJYH-0215S,24794,1448,141
4,order325,NJYH-0215S,28322,1448,141
4,order325,NJYH-0215S,25377,638.5,389
4,order325,NJYH-0215S,26088,638.5,389
4,order325,NJYH-0215S,26107,638.5,389
4,order325,NJYH-0215S,27491,638.5,389
4,order325,NJYH-0215S,28653,638.5,389
4,order325,NJYH-0215S,29180,638.5,389
4,order325,NJYH-0215S,25171,694.5,508.5
4,order325,NJYH-0215S,27589,694.5,508.5
4,order325,NJYH-0218S,25926,508.5,427
4,order325,NJYH-0218S,28877,1409,427
4,order325,NJYH-0218S,24884,530,428
4,order325,NJYH-0218S,24936,716,428
4,order325,NJYH-0218S,26147,1572,428
4,order325,NJYH-0218S,27125,530,428
4,order325,NJYH-0218S,27097,1446,448
16,order326,MNH-0215S,3701,1322,132
16,order326,MNH-0215S,303,697.5,348
16,order326,MNH-0218S,909,348,48
16,order326,MNH-0218S,2027,348,48
16,order326,MNH-0218S,4165,556.5,348
16,order326,MNH-0225S,1421,595.5,348
16,order326,MNH-0225S,110,772,596.5
16,order326,MNH-0225S,637,772,596.5
16,order326,MNH-0225S,2073,772,596.5
16,order326,MNH-0225S,1444,1748,597.5
16,order326,YSH-0215S,3004,291,92.5
16,order326,YSH-0215S,1054,488,118
16,order326,YSH-0215S,1911,488,118
16,order326,YSH-0215S,364,540,132.5
16,order326,YSH-0215S,1954,540,132.5
16,order326,YSH-0215S,826,438,158
16,order326,YSH-0215S,1141,438,158
16,order326,YSH-0215S,1446,438,158
16,order326,YSH-0215S,3450,438,158
16,order326,YSH-0215S,726,489,292
16,order326,YSH-0215S,222,439.5,335
16,order326,YSH-0215S,2046,2051,335
16,order326,YSH-0215S,4015,541,439
16,order326,YSH-0215S,4453,541,439
16,order326,YSH-0215S,2438,697,439.5
16,order326,YSH-0215S,3687,540.5,521
16,order326,YSH-0215S,685,1789.5,522
16,order326,YSH-0215S,3539,2051,697
16,order326,YSH-0218S,3521,1498,38
16,order326,YSH-0218S,169,404,48
16,order326,YSH-0218S,419,404,48
16,order326,YSH-0218S,3449,404,48
16,order326,YSH-0218S,4016,404,48
16,order326,YSH-0218S,1721,342,165.5
16,order326,YSH-0218S,739,612,196
16,order326,YSH-0218S,1767,612,196
16,order326,YSH-0218S,2953,554,274.5
16,order326,YSH-0218S,3316,554,274.5
16,order326,YSH-0218S,181,454.5,275
16,order326,YSH-0218S,3649,454.5,275
16,order326,YSH-0218S,3497,540,334
16,order326,YSH-0218S,3671,540,334
16,order326,YSH-0218S,1547,559,335
16,order326,YSH-0218S,2220,559,335
16,order326,YSH-0218S,3091,559,335
16,order326,YSH-0218S,86,521,342
16,order326,YSH-0218S,192,2084,358
16,order326,YSH-0218S,1736,454.5,358
16,order326,YSH-0218S,3587,454.5,358
16,order326,YSH-0218S,4170,2084,358
16,order326,YSH-0218S,2477,2084,359
16,order326,YSH-0218S,4407,454.5,359
16,order326,YSH-0218S,1427,427,404
16,order326,YSH-0218S,2850,427,404
16,order326,YSH-0218S,684,560,458
16,order326,YSH-0218S,874,560,458
16,order326,YSH-0218S,1286,560,458
16,order326,YSH-0218S,2303,696,490
16,order326,YSH-0218S,307,540,521
16,order326,YSH-0218S,856,540,521
16,order326,YSH-0218S,2240,540,521
16,order326,YSH-0218S,2367,527,521
16,order326,YSH-0218S,3738,540,521
16,order326,YSH-0218S,2291,559,522
16,order326,YSH-0218S,1183,619,528
16,order326,YSH-0218S,3068,619,528
16,order326,YSH-0218S,2263,696,540
16,order326,YSH-0218S,1089,558,548
16,order326,YSH-0218S,801,697,559
16,order326,YSH-0218S,946,697,559
16,order326,YSH-0218S,3700,697,559
16,order326,YSH-0218S,1608,1808,560
16,order326,YSH-0218S,2471,2148,560
16,order326,YSH-0218S,2932,2148,560
16,order326,YSH-0218S,3393,1808,560
16,order326,YSH-0218S,4236,2148,560
16,order326,YSH-0218SD,936,335,58
16,order326,YSH-0218SD,968,697,58
16,order326,YSH-0218SD,1205,521,58
16,order326,YSH-0218SD,1848,1718,58
16,order326,YSH-0218SD,2211,521,58
16,order326,YSH-0218SD,3235,335,58
16,order326,YSH-0218SD,3981,697,58
16,order326,YSH-0218SD,4640,618,58
16,order326,YSH-0218SD,408,598,77
16,order326,YSH-0218SD,3831,1698,77
19,order327,XXB-0215S,20494,442.5,52.5
19,order327,XXB-0215S,22116,432,52.5
19,order327,XXB-0215S,19984,438,78
19,order327,XXB-0215S,20529,438,78
19,order327,XXB-0215S,22860,438,78
19,order327,XXB-0215S,24382,438,78
19,order327,XXB-0215S,22455,664,172.5
19,order327,XXB-0215S,22301,438,198
19,order327,XXB-0215S,24021,438,198
19,order327,XXB-0215S,23347,2273,387
19,order327,XXB-0215S,20877,1583,404.4
19,order327,XXB-0215S,24656,439,433
19,order327,XXB-0215S,20376,443.5,439
19,order327,XXB-0215S,21706,665,439
19,order327,XXB-0215S,23193,527,452
19,order327,XXB-0215S,19681,2273,821
19,order327,XXB-0215S,21868,2273,821
19,order327,XXB-0218S,20635,2410,38
19,order327,XXB-0218S,20495,387,58
19,order327,XXB-0218S,21044,387,58
19,order327,XXB-0218S,22475,452,58
19,order327,XXB-0218S,22540,1662,58
19,order327,XXB-0218S,23779,1662,58
19,order327,XXB-0218S,24306,452,58
19,order327,XXB-0218S,20151,557,121.5
19,order327,XXB-0218S,20338,538,386
19,order327,XXB-0218S,20472,538,386
19,order327,XXB-0218S,20760,538,386
19,order327,XXB-0218S,22401,538,386
19,order327,XXB-0218S,24682,538,386
19,order327,XXB-0218S,19829,559,387
19,order327,XXB-0218S,24671,557,387
19,order327,XXB-0218S,19808,2306,420
19,order327,XXB-0218S,20544,2306,420
19,order327,XXB-0218S,20636,2306,420
19,order327,XXB-0218S,22645,2306,420
19,order327,XXB-0218S,23212,2306,420
19,order327,XXB-0218S,22218,540,451
19,order327,XXB-0218S,22448,559,452
19,order327,XXB-0218S,24115,559,452
19,order327,XXB-0218S,19810,821,538
19,order327,XXB-0218S,20270,820,538
19,order327,XXB-0218S,20290,820,538
19,order327,XXB-0218S,20602,820,538
19,order327,XXB-0218S,20896,820,538
19,order327,XXB-0218S,20938,820,538
19,order327,XXB-0218S,21502,1662,557
19,order327,XXB-0218S,21328,2273,559
19,order327,XXB-0218S,21826,1662,559
19,order327,XXB-0218S,19885,2370,560
19,order327,XXB-0218S,22059,2370,560
19,order327,XXB-0218S,23328,2370,560
19,order327,XXB-0218S,23523,624,560
19,order327,XXB-0218S,23838,2370,560
19,order327,XXB-0218S,24491,624,560
19,order327,XXB-0218SD,21539,820,58
19,order327,XXB-0218SD,22709,734,58
19,order327,XXB-0218SD,23058,557,58
19,order327,XXB-0218SD,24579,577,58
19,order327,XXB-0218SD,23841,714,148
19,order327,YGFX-0215S,24403,1571.5,564
19,order327,YGFX-0218S,21168,1630,38
19,order327,YGFX-0218S,20130,264,48
19,order327,YGFX-0218S,21292,264,48
19,order327,YGFX-0218S,22097,264,48
19,order327,YGFX-0218S,23514,264,48
19,order327,YGFX-0218S,22790,474,108
19,order327,YGFX-0218S,23639,474,108
19,order327,YGFX-0218S,21393,504,121.5
19,order327,YGFX-0218S,24637,504,121.5
19,order327,YGFX-0218S,21621,736,261
19,order327,YGFX-0218S,20173,427,264
19,order327,YGFX-0218S,22508,427,264
19,order327,YGFX-0218S,19716,564,378
19,order327,YGFX-0218S,20066,564,378
19,order327,YGFX-0218S,20293,564,378
19,order327,YGFX-0218S,24101,564,378
19,order327,YGFX-0218S,20668,564,397
19,order327,YGFX-0218S,22339,1590,398
19,order327,YGFX-0218S,22961,1590,398
19,order327,YGFX-0218S,24452,1583,454
19,order327,YGFX-0218SD,20285,800,58
19,order327,YGFX-0225S,21081,634,126
19,order327,YGFX-0225S,23344,752,634
19,order327,YGFX-0225S,24381,1663.5,635
23,order328,CGYM-0215S,5318,509,114.5
23,order328,CGYM-0215S,5810,500.5,114.5
23,order328,CGYM-0215S,6444,519.5,114.5
23,order328,CGYM-0215S,7711,509,114.5
23,order328,CGYM-0215S,5727,523.5,360
23,order328,CGYM-0215S,8481,1539.5,362
23,order328,CGYM-0215S,6323,523.5,410
23,order328,CGYM-0215S,5780,1087.5,462
23,order328,CGYM-0215S,7047,1087.5,462
23,order328,CGYM-0215S,7647,1087.5,462
23,order328,CGYM-0215S,7858,1087.5,462
23,order328,CGYM-0215S,7969,1087.5,462
23,order328,CGYM-0215S,8628,1087.5,462
23,order328,CGYM-0215S,7328,2246,472
23,order328,CGYM-0215S,8479,2246,514
23,order328,CGYM-0215S,7219,2246,970
23,order328,CGYM-0218S,5133,2415,38
23,order328,CGYM-0218S,6689,644,38
23,order328,CGYM-0218S,7090,2438,38
23,order328,CGYM-0218S,7253,2438,38
23,order328,CGYM-0218S,7776,2383,38
23,order328,CGYM-0218S,7806,2438,38
23,order328,CGYM-0218S,5462,514,58
23,order328,CGYM-0218S,6180,360,58
23,order328,CGYM-0218S,6533,360,58
23,order328,CGYM-0218S,7053,1462,58
23,order328,CGYM-0218S,7164,1462,58
23,order328,CGYM-0218S,7840,410,58
23,order328,CGYM-0218S,8106,410,58
23,order328,CGYM-0218S,8121,514,58
23,order328,CGYM-0218S,5560,1003,98
23,order328,CGYM-0218S,4880,557,114.5
23,order328,CGYM-0218S,4977,557,114.5
23,order328,CGYM-0218S,6920,557,114.5
23,order328,CGYM-0218S,7347,558,133
23,order328,CGYM-0218S,5821,712,261
23,order328,CGYM-0218S,6931,348,298
23,order328,CGYM-0218S,7645,348,298
23,order328,CGYM-0218S,6362,361,308.5
23,order328,CGYM-0218S,6496,361,308.5
23,order328,CGYM-0218S,8581,361,308.5
23,order328,CGYM-0218S,4950,711,309.5
23,order328,CGYM-0218S,6025,362,327.5
23,order328,CGYM-0218S,8405,1558,328.5
23,order328,CGYM-0218S,5010,712,329
23,order328,CGYM-0218S,8368,712,329
23,order328,CGYM-0218S,4780,698,330
23,order328,CGYM-0218S,6682,698,330
23,order328,CGYM-0218S,7967,475,338
23,order328,CGYM-0218S,5223,410,346
23,order328,CGYM-0218S,7580,360,346
23,order328,CGYM-0218S,5445,602,347
23,order328,CGYM-0218S,5737,712,347
23,order328,CGYM-0218S,5987,602,347
23,order328,CGYM-0218S,7491,602,347
23,order328,CGYM-0218S,8459,602,347
23,order328,CGYM-0218S,8517,712,347
23,order328,CGYM-0218S,5105,448,348
23,order328,CGYM-0218S,6091,1558,348
23,order328,CGYM-0218S,8590,398,348
23,order328,CGYM-0218S,5295,517.5,354
23,order328,CGYM-0218S,4814,476,357
23,order328,CGYM-0218S,7867,476,357
23,order328,CGYM-0218S,6690,732,358
23,order328,CGYM-0218S,7087,732,358
23,order328,CGYM-0218S,4790,513,360
23,order328,CGYM-0218S,6483,513,360
23,order328,CGYM-0218S,6716,513,360
23,order328,CGYM-0218S,7738,513,360
23,order328,CGYM-0218S,5804,514,379
23,order328,CGYM-0218S,7638,514,379
23,order328,CGYM-0218S,5074,2343,380
23,order328,CGYM-0218S,5499,2343,380
23,order328,CGYM-0218S,7554,661,398
23,order328,CGYM-0218S,8410,517.5,404
23,order328,CGYM-0218S,5469,462,429
23,order328,CGYM-0218S,5609,462,429
23,order328,CGYM-0218S,5644,462,429
23,order328,CGYM-0218S,5915,462,429
23,order328,CGYM-0218S,5946,462,429
23,order328,CGYM-0218S,6259,462,429
23,order328,CGYM-0218S,6582,462,429
23,order328,CGYM-0218S,6697,462,429
23,order328,CGYM-0218S,6768,462,429
23,order328,CGYM-0218S,7156,462,429
23,order328,CGYM-0218S,8230,462,429
23,order328,CGYM-0218S,8638,462,429
23,order328,CGYM-0218S,5088,1124.5,430
23,order328,CGYM-0218S,5342,1124.5,430
23,order328,CGYM-0218S,5353,1124.5,430
23,order328,CGYM-0218S,5458,1124.5,430
23,order328,CGYM-0218S,5669,1124.5,430
23,order328,CGYM-0218S,6312,1124.5,430
23,order328,CGYM-0218S,6650,1124.5,430
23,order328,CGYM-0218S,6921,1124.5,430
23,order328,CGYM-0218S,6922,1124.5,430
23,order328,CGYM-0218S,6932,1124.5,430
23,order328,CGYM-0218S,7298,1124.5,430
23,order328,CGYM-0218S,7868,1533,430
23,order328,CGYM-0218S,8100,2266,430
23,order328,CGYM-0218S,8534,1124.5,430
23,order328,CGYM-0218S,5269,560,471
23,order328,CGYM-0218S,6860,695,476
23,order328,CGYM-0218S,7667,599,494.5
23,order328,CGYM-0218S,8367,599,494.5
23,order328,CGYM-0218S,6161,599,496
23,order328,CGYM-0218S,6588,2098,537
23,order328,CGYM-0218S,5178,748,557
23,order328,CGYM-0218S,7935,969,560
23,order328,CGYM-0218S,6169,1462,579
23,order328,CGYM-0218S,6486,2246,579
23,order328,CGYM-0218S,7281,1462,579
23,order328,CGYM-0218S,4999,2343,580
23,order328,CGYM-0218S,8290,2343,580
23,order328,CGYM-0218S,5327,1304,619
23,order328,CGYM-0218S,7003,712,661
23,order328,CGYM-0225S,7996,2154,579.5
23,order328,XXB-0215S,6017,452.5,52.5
23,order328,XXB-0215S,6485,461,52.5
23,order328,XXB-0215S,7396,461,52.5
23,order328,XXB-0215S,8635,471.5,52.5
23,order328,XXB-0215S,5335,498,78
23,order328,XXB-0215S,6003,498,78
23,order328,XXB-0215S,6039,498,78
23,order328,XXB-0215S,6445,498,78
23,order328,XXB-0215S,6589,498,78
23,order328,XXB-0215S,6641,498,78
23,order328,XXB-0215S,7702,498,78
23,order328,XXB-0215S,7933,498,78
23,order328,XXB-0215S,7934,499,453.5
23,order328,XXB-0215S,7070,499,462
23,order328,XXB-0215S,7124,499,462
23,order328,XXB-0215S,7875,499,472.5
23,order328,XXB-0218S,4798,524.5,128
23,order328,XXB-0218S,6868,524,128
23,order328,XXB-0218S,7583,524,128
23,order328,XXB-0218S,8232,524,128
23,order328,XXB-0218S,5148,771,271
23,order328,XXB-0218S,6141,767,271
23,order328,XXB-0218S,6459,767,271
23,order328,XXB-0218S,7303,771,271
23,order328,XXB-0218S,5066,694,370
23,order328,XXB-0218S,8411,694,370
23,order328,XXB-0218S,8451,1554.5,375.5
23,order328,XXB-0218S,7790,1675,398
23,order328,XXB-0218S,7291,1675,494.5
23,order328,XXB-0218S,8547,1675,494.5
23,order328,XXB-0218S,5583,1120.5,495
23,order328,XXB-0218S,5896,1120.5,495
23,order328,XXB-0218S,6698,1120.5,495
23,order328,XXB-0218S,6941,1120.5,495
23,order328,XXB-0218S,7140,1120.5,495
23,order328,XXB-0218S,7915,1120.5,495
23,order328,XXB-0218S,8636,1675,496
4,order329,PKQL-0418S,21079,990,292.5
4,order329,PKQL-0418S,24552,990,292.5
4,order329,PKQL-0418S,20103,415,341
4,order329,PKQL-0418S,23834,415,341
4,order329,XXB-0215S,21201,2400,80
4,order329,XXB-0215S,21914,679,598
4,order329,XXB-0215S,23975,843,641
4,order329,XXB-0218S,21735,1696,38
4,order329,XXB-0218S,23567,2438,38
4,order329,XXB-0218S,24229,2383,38
4,order329,XXB-0218S,22785,538,453
4,order329,XXB-0218S,22952,538,453
4,order329,XXB-0218S,19880,626,597
4,order329,XXB-0218S,21482,626,597
4,order329,XXB-0218S,21767,708,597
4,order329,XXB-0218S,21365,647,598
4,order329,XXB-0218S,24209,647,598
4,order329,XXB-0218S,24332,727,598
4,order329,XXB-0218S,20280,843,647
4,order329,XXB-0218S,23055,2324,745
4,order329,XXB-0218S,21118,1461,747
4,order329,XXB-0218S,22681,2343,748
4,order329,XXB-0218S,22843,2343,748
1,order33,XXB-0215S,23745,1078,693.5
1,order33,XXB-0218S,22566,1798,38
1,order33,XXB-0218S,22671,1798,38
1,order33,XXB-0218S,24742,1078,327
1,order33,XXB-0218S,20853,713,328
1,order33,XXB-0218S,22567,713,328
16,order330,PAM-0215S,20108,2238,482
16,order330,PAM-0215S,21255,2238,942
16,order330,PAM-0215S,22245,2238,942
16,order330,PAM-0218S,19714,482,309
16,order330,PAM-0218S,22282,481,309
16,order330,PAM-0218S,22805,481,309
16,order330,PAM-0218S,23295,481,309
16,order330,PAM-0218S,23946,482,309
16,order330,PAM-0218S,20782,482,328
16,order330,PAM-0218S,23433,482,328
16,order330,PAM-0218S,22058,2335,329
16,order330,PAM-0218S,24303,2335,329
16,order330,PAM-0218S,22798,555,460
16,order330,PAM-0218S,21224,555,461
16,order330,PAM-0218S,20794,941,555
16,order330,PAM-0218S,21151,941,555
16,order330,PAM-0218S,21778,941,555
16,order330,PAM-0218S,24277,759,555
16,order330,PAM-0218S,21475,942,574
16,order330,PAM-0218S,23153,942,574
16,order330,PAM-0218S,20391,942,576
16,order330,PAM-0218S,22298,942,576
16,order330,PAM-0218S,21628,2335,577
16,order330,PAM-0218S,22184,2335,577
16,order330,PAM-0218S,24090,2335,577
16,order330,PAM-0218S,24311,2335,577
16,order330,PAM-0218SD,19696,482,58
16,order330,PAM-0218SD,19962,942,58
16,order330,PAM-0218SD,21126,482,58
16,order330,PAM-0218SD,21452,942,58
16,order330,PAM-0218SD,21462,673,58
16,order330,PAM-0218SD,21500,2358,58
16,order330,PAM-0218SD,23511,942,58
16,order330,PAM-0218SD,24564,942,58
16,order330,YGKQ-0418S,21931,2334,347
16,order330,YGKQ-0418S,20077,2321.5,482.5
16,order330,YGKQ-0418S,20592,2321.5,482.5
16,order330,YGKQ-0418S,23657,2321.5,482.5
16,order330,YGKQ-0418S,23854,2321.5,482.5
16,order330,YGKQ-0418S,19992,514,501.5
16,order330,YGKQ-0418S,22984,903,514
16,order330,YGKQ-0418SD,21604,652,57
16,order330,YGKQ-0418SD,22300,2337,57
16,order330,YGKQ-0418SD,22996,2437,57
3,order331,FMB-0218S,27386,548,383
3,order331,FMB-0225S,26900,2398,398
3,order331,FMB-0225S,29039,2398,398
3,order331,FMB-0235S,26539,2398,378
3,order331,NJYH-0215S,25838,713,212.5
3,order331,NJYH-0215S,26968,722,212.5
3,order331,NJYH-0215S,27372,714,212.5
3,order331,NJYH-0215S,24910,338,238
3,order331,NJYH-0215S,25222,338,238
3,order331,NJYH-0215S,27944,338,238
3,order331,NJYH-0215S,28293,338,238
3,order331,NJYH-0215S,28359,338,238
3,order331,NJYH-0215S,29115,338,238
3,order331,NJYH-0215S,25554,771,255
