P,item_order,item_material,item_id,max_length,min_length
5,order377,QKQ-0215S,7150,790,479.5
5,order377,QKQ-0215S,5480,790,643.5
5,order377,QKQ-0215S,5913,790,729
5,order377,QKQ-0218S,4740,381,309
5,order377,QKQ-0218S,6427,381,309
5,order377,QKQ-0218S,6465,789,309
5,order377,QKQ-0218S,6721,381,309
5,order377,QKQ-0218S,6872,789,309
5,order377,QKQ-0218S,7501,789,309
5,order377,QKQ-0218S,3564,1192,328
5,order377,QKQ-0218S,3906,479.5,328
5,order377,QKQ-0218S,4122,1192,328
5,order377,QKQ-0218S,4644,1192,328
5,order377,QKQ-0218S,4957,729,328
5,order377,QKQ-0218S,5085,643.5,328
5,order377,QKQ-0218S,6576,1192,328
5,order377,QKQ-0218S,7602,1192,328
5,order377,QKQ-0218S,3620,498,329
5,order377,QKQ-0218S,5290,2098,329
5,order377,QKQ-0218S,6742,498,329
5,order377,QKQ-0218S,6793,2098,329
20,order378,HYBW-0215S,5299,2362,498
20,order378,PKQL-0418S,4690,794,279.5
20,order378,PKQL-0418S,4295,794,280
20,order378,PKQL-0418S,7640,794,280
20,order378,PKQL-0418S,4487,851.5,394
20,order378,PKQL-0418S,5048,1170.5,394
20,order378,PKQL-0418S,5065,1170.5,394
20,order378,PKQL-0418S,5275,1170.5,394
20,order378,PKQL-0418S,5402,851.5,394
20,order378,PKQL-0418S,5968,1170.5,394
20,order378,PKQL-0418S,6109,1170.5,394
20,order378,PKQL-0418S,6601,851.5,394
20,order378,PKQL-0418S,6741,851.5,394
20,order378,PKQL-0418S,6892,1170.5,394
20,order378,QKQ-0215S,5892,1901,447
20,order378,QKQ-0215S,6236,575,447
20,order378,QKQ-0215S,5342,771,543.5
20,order378,QKQ-0215S,5800,771,543.5
20,order378,QKQ-0215S,6934,780,543.5
20,order378,QKQ-0215S,3922,771,574.5
20,order378,QKQ-0215S,4863,771,574.5
20,order378,QKQ-0215S,4967,780,574.5
20,order378,QKQ-0215S,6655,819.5,771
20,order378,QKQ-0215S,7293,819.5,771
20,order378,QKQ-0215S,4575,819.5,780
20,order378,QKQ-0218S,4495,2362,58
20,order378,QKQ-0218S,5854,447,58
20,order378,QKQ-0218S,5969,2362,58
20,order378,QKQ-0218S,6931,447,58
20,order378,QKQ-0218S,6432,326,68
20,order378,QKQ-0218S,5764,770,309
20,order378,QKQ-0218S,6846,770,309
20,order378,QKQ-0218S,3974,593,326
20,order378,QKQ-0218S,5155,447,326
20,order378,QKQ-0218S,5493,593,326
20,order378,QKQ-0218S,6251,447,326
20,order378,QKQ-0218S,7572,447,326
20,order378,QKQ-0218S,5441,1998,327
20,order378,QKQ-0218S,6519,1998,327
20,order378,QKQ-0218S,3688,2362,328
20,order378,QKQ-0218S,3950,574.5,328
20,order378,QKQ-0218S,4234,819.5,328
20,order378,QKQ-0218S,4545,2362,328
20,order378,QKQ-0218S,4606,2362,328
20,order378,QKQ-0218S,5816,819.5,328
20,order378,QKQ-0218S,5960,2362,328
20,order378,QKQ-0218S,6296,2362,328
20,order378,QKQ-0218S,6882,543.5,328
20,order378,QKQ-0218S,7273,574.5,328
20,order378,QKQ-0218S,7508,543.5,328
20,order378,QKQ-0218S,4086,593,329
20,order378,QKQ-0218S,5544,1998,329
20,order378,QKQ-0218S,6613,593,329
20,order378,QKQ-0218S,6944,1998,329
20,order378,XXB-0215S,5826,723,172.5
20,order378,XXB-0215S,5558,288,198
20,order378,XXB-0215S,7294,288,198
20,order378,XXB-0215S,4732,723,212.5
20,order378,XXB-0215S,4752,723,212.5
20,order378,XXB-0215S,3608,288,238
20,order378,XXB-0215S,4455,288,238
20,order378,XXB-0215S,5782,288,238
20,order378,XXB-0215S,6366,288,238
20,order378,XXB-0215S,4892,724,289
20,order378,XXB-0215S,5630,724,289
20,order378,XXB-0215S,6161,724,289
21,order379,NJBB-0218S,6602,473,151
21,order379,QKQ-0215S,3583,2000,80
21,order379,QKQ-0215S,3621,600,80
21,order379,QKQ-0215S,3875,2000,80
21,order379,QKQ-0215S,4386,2200,80
21,order379,QKQ-0215S,4985,600,80
21,order379,QKQ-0215S,5631,294.9,92.5
21,order379,QKQ-0215S,6883,438,118
21,order379,QKQ-0215S,7500,438,118
21,order379,QKQ-0215S,7157,439,295.9
21,order379,QKQ-0215S,5898,564.5,412.2
21,order379,QKQ-0215S,6664,1901,412.2
21,order379,QKQ-0215S,3848,850.4,564.5
21,order379,QKQ-0215S,7316,859.4,564.5
21,order379,QKQ-0215S,6822,1901,850.4
21,order379,QKQ-0215S,4087,1901,859.4
21,order379,QKQ-0218S,6851,151,48
21,order379,QKQ-0218S,7509,151,48
21,order379,QKQ-0218S,6463,2162,58
21,order379,QKQ-0218S,7512,2162,58
21,order379,QKQ-0218S,5820,366.9,148
21,order379,QKQ-0218S,4936,437,151
21,order379,QKQ-0218S,5667,550,412.2
21,order379,QKQ-0218S,6274,550,412.2
21,order379,QKQ-0218S,6961,550,412.2
21,order379,QKQ-0218S,5123,550,419.9
21,order379,QKQ-0218S,3905,579.5,434.5
21,order379,QKQ-0218S,4536,579.5,434.5
21,order379,QKQ-0218S,5075,1934,434.5
21,order379,QKQ-0218S,5536,1934,434.5
21,order379,QKQ-0218S,5598,579.5,434.5
21,order379,QKQ-0218S,5666,1934,434.5
21,order379,QKQ-0218S,6689,1934,434.5
21,order379,QKQ-0218S,7088,579.5,434.5
21,order379,QKQ-0218S,6162,579.5,436.2
21,order379,QKQ-0218S,6823,1934,436.2
21,order379,QKQ-0218S,3762,950,550
21,order379,QKQ-0218S,4272,850.4,550
21,order379,QKQ-0218S,3619,569,564.5
21,order379,QKQ-0218S,4620,569,564.5
21,order379,QKQ-0218S,3574,1901,569
21,order379,QKQ-0218S,4497,1901,569
21,order379,QKQ-0218S,5494,2162,569
21,order379,QKQ-0218S,5688,2162,569
21,order379,QKQ-0218S,7384,2162,569
21,order379,QKQ-0218S,4759,583,570
21,order379,QKQ-0218S,5857,1998,570
21,order379,QKQ-0218S,6239,1998,570
21,order379,QKQ-0218S,6510,583,570
35,order38,MNH-0215S,2351,1483,378
35,order38,MNH-0218S,324,1445,247
35,order38,MNH-0218S,2805,1445,247
35,order38,MNH-0218S,2213,376,248
35,order38,MNH-0218S,3414,376,248
35,order38,YW1-0215S,1651,1483,148
35,order38,YW1-0215S,508,731.5,599.5
35,order38,YW1-0215S,940,703,599.5
35,order38,YW1-0215S,1014,731.5,599.5
35,order38,YW1-0215S,2070,703,599.5
35,order38,YW1-0215S,2850,948,599.5
35,order38,YW1-0215S,2917,948,599.5
35,order38,YW1-0215S,123,731.5,614.5
35,order38,YW1-0215S,1303,731.5,614.5
35,order38,YW1-0215S,353,1871,703
35,order38,YW1-0215S,415,1871,703
35,order38,YW1-0215S,477,748,731.5
35,order38,YW1-0215S,1248,748,731.5
35,order38,YW1-0215S,2125,1948.5,948
35,order38,YW1-0215S,2223,1871,948
35,order38,YW1-0218S,810,703,53
35,order38,YW1-0218S,816,731.5,53
35,order38,YW1-0218S,1092,731.5,53
35,order38,YW1-0218S,1925,703,53
35,order38,YW1-0218S,2461,703,53
35,order38,YW1-0218S,2594,703,53
35,order38,YW1-0218S,2653,731.5,53
35,order38,YW1-0218S,2721,703,53
35,order38,YW1-0218S,2814,731.5,53
35,order38,YW1-0218S,3211,731.5,53
35,order38,YW1-0218S,3246,703,53
35,order38,YW1-0218S,3518,731.5,53
35,order38,YW1-0218S,550,703,58
35,order38,YW1-0218S,1199,948,58
35,order38,YW1-0218S,1687,703,58
35,order38,YW1-0218S,1706,703,58
35,order38,YW1-0218S,2124,703,58
35,order38,YW1-0218S,3198,948,58
35,order38,YW1-0218S,1382,703,98
35,order38,YW1-0218S,2446,178,148
35,order38,YW1-0218S,57,731.5,224.1
35,order38,YW1-0218S,360,731.5,224.1
35,order38,YW1-0218S,1033,703,224.1
35,order38,YW1-0218S,1909,731.5,224.1
35,order38,YW1-0218S,1923,731.5,224.1
35,order38,YW1-0218S,2316,731.5,224.1
35,order38,YW1-0218S,2625,703,224.1
35,order38,YW1-0218S,2654,703,224.1
35,order38,YW1-0218S,2882,703,224.1
35,order38,YW1-0218S,3121,731.5,224.1
35,order38,YW1-0218S,3212,703,224.1
35,order38,YW1-0218S,3455,703,224.1
35,order38,YW1-0218S,1924,730.5,250
35,order38,YW1-0218S,3035,702,250
35,order38,YW1-0218S,3254,730.5,250
35,order38,YW1-0218S,6,1483,269
35,order38,YW1-0218S,24,703,269
35,order38,YW1-0218S,652,703,269
35,order38,YW1-0218S,984,1483,269
35,order38,YW1-0218S,1165,599.5,269
35,order38,YW1-0218S,1389,703,269
35,order38,YW1-0218S,1488,614.5,269
35,order38,YW1-0218S,1510,1483,269
35,order38,YW1-0218S,2199,1483,269
35,order38,YW1-0218S,2384,748,269
35,order38,YW1-0218S,2655,703,269
35,order38,YW1-0218S,2943,703,269
35,order38,YW1-0218S,3234,1483,269
35,order38,YW1-0218S,3318,703,269
35,order38,YW1-0218S,1047,1968,270
35,order38,YW1-0218S,1075,618,270
35,order38,YW1-0218S,1644,618,270
35,order38,YW1-0218S,1705,1968,270
35,order38,YW1-0218S,1867,618,270
35,order38,YW1-0218S,1964,1968,270
35,order38,YW1-0218S,2054,618,270
35,order38,YW1-0218S,3431,1968,270
35,order38,YW1-0218S,1319,760,299
35,order38,YW1-0218S,2308,760,299
35,order38,YW1-0218S,2640,760,299
35,order38,YW1-0218S,1200,614.5,323.5
35,order38,YW1-0218S,2135,1904,323.5
35,order38,YW1-0218S,2970,614.5,323.5
35,order38,YW1-0218S,3077,1904,323.5
35,order38,YW1-0218S,2815,1904,324
35,order38,YW1-0218S,2971,614.5,324
35,order38,YW1-0218S,100,647.5,365.5
35,order38,YW1-0218S,149,647.5,365.5
35,order38,YW1-0218S,398,614.5,365.5
35,order38,YW1-0218S,525,614.5,365.5
35,order38,YW1-0218S,1076,647.5,365.5
35,order38,YW1-0218S,1180,614.5,365.5
35,order38,YW1-0218S,1278,781,365.5
35,order38,YW1-0218S,1325,614.5,365.5
35,order38,YW1-0218S,1432,781,365.5
35,order38,YW1-0218S,1820,1904,365.5
35,order38,YW1-0218S,1821,781,365.5
35,order38,YW1-0218S,1868,1904,365.5
35,order38,YW1-0218S,1869,781,365.5
35,order38,YW1-0218S,2231,647.5,365.5
35,order38,YW1-0218S,2349,1904,365.5
35,order38,YW1-0218S,2404,614.5,365.5
35,order38,YW1-0218S,2573,614.5,365.5
35,order38,YW1-0218S,3122,614.5,365.5
35,order38,YW1-0218S,3149,1904,365.5
35,order38,YW1-0218S,3430,614.5,365.5
35,order38,YW1-0218S,1249,614.5,478.3
35,order38,YW1-0218S,3351,614.5,478.3
35,order38,YW1-0218S,1563,760,599.5
35,order38,YW1-0218S,1048,780,618
35,order38,YW1-0218S,1101,780,618
35,order38,YW1-0218S,3220,780,618
35,order38,YW1-0218S,557,760,627
35,order38,YW1-0218S,3205,760,627
35,order38,YW1-0218S,3206,760,627
35,order38,YW1-0218S,3233,760,627
35,order38,YW1-0218S,627,1871,760
35,order38,YW1-0218S,1834,948,760
35,order38,YW1-0218S,101,948,779
35,order38,YW1-0218S,1499,948,779
35,order38,YW1-0218S,1733,948,779
35,order38,YW1-0218S,1919,948,779
35,order38,YW1-0218S,3280,948,779
35,order38,YW1-0218S,1188,1968,780
35,order38,YW1-0218S,1938,1968,780
35,order38,YW1-0218S,2436,1968,780
3,order380,QKQ-0215S,4363,506.5,92.5
3,order380,QKQ-0215S,5432,506.5,92.5
3,order380,QKQ-0215S,4502,338,118
3,order380,QKQ-0215S,5254,338,118
3,order380,QKQ-0215S,6414,338,118
3,order380,QKQ-0215S,7644,338,118
3,order380,QKQ-0215S,4555,507.5,339
3,order380,QKQ-0215S,4802,507.5,339
3,order380,QKQ-0215S,5746,1147,366
3,order380,QKQ-0218S,4761,357,134.5
3,order380,QKQ-0218S,4949,861,279
3,order380,QKQ-0218S,5971,1162,279
3,order380,QKQ-0218S,7374,1162,279
3,order380,QKQ-0218S,4654,898,280
3,order380,QKQ-0218S,6593,898,280
3,order380,QKQ-0218S,5540,1147,357
3,order380,QKQ-0218S,4249,861,398
3,order380,QKQ-0218S,7515,861,744
3,order380,QKQ-0225S,4267,734,497
3,order380,QKQ-0225S,7143,734,497
3,order380,QKQ-0225S,6975,1198,498
3,order380,SL-0218S,3854,568,148
3,order380,SL-0218S,7199,568,148
3,order380,SL-0218S,4950,743,259.5
3,order380,SL-0218S,4962,397,259.5
3,order380,SL-0218S,5915,743,259.5
3,order380,SL-0218S,6025,894,431
11,order381,JH-0215S,4797,976.6,398
11,order381,QKQ-0215S,4104,1510,80
11,order381,QKQ-0215S,4970,2200,80
11,order381,QKQ-0215S,5376,2200,80
11,order381,QKQ-0215S,6795,550,80
11,order381,QKQ-0215S,7158,550,80
11,order381,QKQ-0215S,4491,2101,475.4
11,order381,QKQ-0215S,5377,514.5,475.4
11,order381,QKQ-0215S,5037,976.6,514.5
11,order381,QKQ-0215S,5362,976.6,819.5
11,order381,QKQ-0215S,7303,976.6,843.5
11,order381,QKQ-0218S,3555,1472,58
11,order381,QKQ-0218S,4015,1472,58
11,order381,QKQ-0218S,4810,975.6,458
11,order381,QKQ-0218S,4984,474.4,458
11,order381,QKQ-0218S,6327,975.6,458
11,order381,QKQ-0218S,4808,1472,477
11,order381,QKQ-0218S,7018,1472,477
11,order381,QKQ-0218S,4722,976.6,479
11,order381,QKQ-0218S,6050,514.5,479
11,order381,QKQ-0218S,6231,1472,479
11,order381,QKQ-0218S,6605,2101,479
11,order381,QKQ-0218S,6973,976.6,479
11,order381,QKQ-0218S,4219,533,480
11,order381,QKQ-0218S,4562,533,480
11,order381,QKQ-0218S,5197,2198,480
11,order381,QKQ-0218S,5643,2198,480
11,order381,QKQ-0218S,3726,529.5,497.8
11,order381,QKQ-0218S,5354,852.5,497.8
11,order381,QKQ-0218S,5452,852.5,497.8
11,order381,QKQ-0218S,5578,876.5,497.8
11,order381,QKQ-0218S,5872,529.5,497.8
11,order381,QKQ-0218S,6275,876.5,497.8
11,order381,QKQ-0218S,4908,2134,499.4
11,order381,QKQ-0218S,5862,529.5,499.4
4,order382,LMW-0215S,3897,561.2,210.5
4,order382,LMW-0215S,3940,561.4,210.5
4,order382,LMW-0215S,4266,570.4,210.5
4,order382,LMW-0215S,4430,570.4,210.5
4,order382,LMW-0215S,4760,561.4,210.5
4,order382,LMW-0215S,6392,561.2,210.5
4,order382,LMW-0215S,5367,1966,807
4,order382,LMW-0218S,3817,807,58
4,order382,LMW-0218S,6166,807,58
4,order382,LMW-0218S,4820,278,210.5
4,order382,LMW-0218S,4833,278,210.5
4,order382,LMW-0218S,5023,278,210.5
4,order382,LMW-0218S,6197,278,210.5
4,order382,LMW-0218S,3778,279,248
4,order382,LMW-0218S,3877,279,248
4,order382,LMW-0218S,5129,279,248
4,order382,LMW-0218S,6549,279,248
4,order382,LMW-0218S,3780,807,276
4,order382,LMW-0218S,7610,807,276
4,order382,LMW-0218S,5332,2063,277
4,order382,LMW-0218S,7557,2063,277
4,order382,LMW-0218S,3582,1733,278
4,order382,LMW-0218S,3904,1733,278
4,order382,LMW-0218S,4636,1733,278
4,order382,LMW-0218S,6561,1733,278
4,order382,PKQL-0418S,3585,584.4,242.5
4,order382,PKQL-0418S,4683,584.2,242.5
4,order382,PKQL-0418S,6183,584.4,242.5
4,order382,PKQL-0418S,6717,584.2,242.5
4,order382,PKQL-0418S,6873,584.4,242.5
4,order382,PKQL-0418S,7285,584.4,242.5
4,order382,QKQ-0215S,4291,504.4,132.5
4,order382,QKQ-0215S,4741,504.2,132.5
4,order382,QKQ-0215S,4805,504.2,132.5
4,order382,QKQ-0215S,5375,504.4,132.5
4,order382,QKQ-0215S,6395,513.4,132.5
4,order382,QKQ-0215S,6928,513.4,132.5
4,order382,QKQ-0215S,3736,238,158
4,order382,QKQ-0215S,4225,238,158
4,order382,QKQ-0215S,4804,238,158
4,order382,QKQ-0215S,4866,238,158
4,order382,QKQ-0215S,4894,238,158
4,order382,QKQ-0215S,5132,238,158
4,order382,QKQ-0215S,5190,238,158
4,order382,QKQ-0215S,5864,238,158
4,order382,QKQ-0215S,5977,238,158
4,order382,QKQ-0215S,7112,238,158
4,order382,QKQ-0215S,7286,238,158
4,order382,QKQ-0215S,7289,238,158
4,order382,QKQ-0215S,3598,505.2,239
4,order382,QKQ-0215S,3953,505.4,239
4,order382,QKQ-0215S,4329,514.4,239
4,order382,QKQ-0215S,4633,505.4,239
4,order382,QKQ-0215S,5765,514.4,239
4,order382,QKQ-0215S,7210,505.2,239
21,order383,QKQ-0215S,5491,600,80
21,order383,QKQ-0215S,7393,2000,80
21,order383,QKQ-0215S,7202,685.4,132.5
21,order383,QKQ-0215S,5778,438,158
21,order383,QKQ-0215S,7380,438,158
21,order383,QKQ-0215S,5904,1901,408.2
21,order383,QKQ-0215S,7086,564.5,408.2
21,order383,QKQ-0215S,7020,686.4,439
21,order383,QKQ-0215S,6381,842.4,564.5
21,order383,QKQ-0215S,6704,851.4,564.5
21,order383,QKQ-0215S,6671,1901,842.4
21,order383,QKQ-0215S,5556,1901,851.4
21,order383,QKQ-0218S,6071,195,48
21,order383,QKQ-0218S,6292,195,48
21,order383,QKQ-0218S,6350,195,48
21,order383,QKQ-0218S,7369,195,48
21,order383,QKQ-0218S,5508,2142,58
21,order383,QKQ-0218S,5948,2142,58
21,order383,QKQ-0218S,5204,757.4,192
21,order383,QKQ-0218S,5459,447,195
21,order383,QKQ-0218S,6158,447,195
21,order383,QKQ-0218S,4186,560,408.2
21,order383,QKQ-0218S,6670,560,408.2
21,order383,QKQ-0218S,6879,560,408.2
21,order383,QKQ-0218S,4252,1934,430.5
21,order383,QKQ-0218S,4990,1934,430.5
21,order383,QKQ-0218S,5225,579.5,430.5
21,order383,QKQ-0218S,6070,579.5,430.5
21,order383,QKQ-0218S,5257,1934,430.8
21,order383,QKQ-0218S,5570,579.5,430.8
21,order383,QKQ-0218S,6088,579.5,430.8
21,order383,QKQ-0218S,6537,1934,430.8
21,order383,QKQ-0218S,4362,1934,432.2
21,order383,QKQ-0218S,4781,579.5,432.2
21,order383,QKQ-0218S,4782,842.4,560
21,order383,QKQ-0218S,4849,851.4,560
21,order383,QKQ-0218S,5931,579,564.5
21,order383,QKQ-0218S,7617,579,564.5
21,order383,QKQ-0218S,4053,2142,579
21,order383,QKQ-0218S,4232,2142,579
21,order383,QKQ-0218S,5587,1901,579
21,order383,QKQ-0218S,6806,2142,579
21,order383,QKQ-0218S,7589,1901,579
21,order383,QKQ-0218S,3742,583,580
21,order383,QKQ-0218S,4493,583,580
21,order383,QKQ-0218S,6578,1998,580
21,order383,QKQ-0218S,6842,1998,580
7,order384,JH-0215S,6981,1112,398
7,order384,QKQ-0215S,4489,2000,80
7,order384,QKQ-0215S,6403,585,80
7,order384,QKQ-0215S,7324,2000,80
7,order384,QKQ-0215S,7464,1180,80
7,order384,QKQ-0215S,7590,585,80
7,order384,QKQ-0215S,4546,679.7,92.5
7,order384,QKQ-0215S,4328,438,118
7,order384,QKQ-0215S,6240,438,118
7,order384,QKQ-0215S,4339,564.5,355.3
7,order384,QKQ-0215S,6929,643.5,355.3
7,order384,QKQ-0215S,7016,819.5,355.3
7,order384,QKQ-0215S,4206,680.7,439
7,order384,QKQ-0215S,6980,736.7,564.5
7,order384,QKQ-0215S,6962,736.7,643.5
7,order384,QKQ-0215S,7184,819.5,736.7
7,order384,QKQ-0218S,5218,1112,58
7,order384,QKQ-0218S,5635,1112,58
7,order384,QKQ-0218S,6902,760.7,197.5
7,order384,QKQ-0218S,7256,480,355.3
7,order384,QKQ-0218S,3698,1261.5,377.8
7,order384,QKQ-0218S,3797,650,377.8
7,order384,QKQ-0218S,4274,1261.5,377.8
7,order384,QKQ-0218S,6963,650,377.8
7,order384,QKQ-0218S,5084,852.5,379.3
7,order384,QKQ-0218S,7436,1261.5,379.3
7,order384,QKQ-0218S,5901,735.7,480
7,order384,QKQ-0218S,4004,1112,499
7,order384,QKQ-0218S,5114,564.5,499
7,order384,QKQ-0218S,5144,1112,499
7,order384,QKQ-0218S,5451,1112,499
7,order384,QKQ-0218S,5588,643.5,499
7,order384,QKQ-0218S,6307,1112,499
7,order384,QKQ-0218S,6692,1112,499
7,order384,QKQ-0218S,7089,819.5,499
7,order384,QKQ-0218S,4103,583,500
7,order384,QKQ-0218S,5107,583,500
7,order384,QKQ-0218S,7173,1998,500
7,order384,QKQ-0218S,7604,1998,500
1,order385,QKQ-0215S,7310,2000,80
6,order386,5-0215S,2891,598,178
6,order386,5-0215S,1408,701.5,440
6,order386,5-0215S,1680,1164,598
6,order386,5-0215S,412,902,701.5
6,order386,5-0218S,2109,342,214
6,order386,5-0218S,3274,342,214
6,order386,5-0218S,698,342,214.5
6,order386,5-0218S,327,462.5,345
6,order386,5-0218S,1390,462.5,345
6,order386,5-0218S,1781,462.5,345
6,order386,5-0218S,3201,462.5,345
6,order386,YW1-0215S,1239,291,132.5
6,order386,YW1-0215S,2377,291,132.5
6,order386,YW1-0215S,2682,291,132.5
6,order386,YW1-0215S,482,488,158
6,order386,YW1-0215S,979,488,158
6,order386,YW1-0215S,1261,488,158
6,order386,YW1-0215S,1306,488,158
6,order386,YW1-0215S,1391,488,158
6,order386,YW1-0215S,2614,488,158
6,order386,YW1-0215S,744,489,292
6,order386,YW1-0215S,2266,489,292
6,order386,YW1-0215S,3192,489,292
6,order386,YW1-0215S,2389,972,318
6,order386,YW1-0215S,3498,659.5,348
6,order386,YW1-0215S,1755,671,429.5
6,order386,YW1-0215S,1842,671,429.5
6,order386,YW1-0218S,178,348,48
6,order386,YW1-0218S,2729,348,48
6,order386,YW1-0218S,531,198,177
6,order386,YW1-0218S,743,598,218
6,order386,YW1-0218S,67,341,298
6,order386,YW1-0218S,937,439,298
6,order386,YW1-0218S,1624,902,298
6,order386,YW1-0218S,2186,340.5,298
6,order386,YW1-0218S,127,1362,317
6,order386,YW1-0218S,761,1362,317
6,order386,YW1-0218S,2335,701.5,317
6,order386,YW1-0218S,169,1338,318
6,order386,YW1-0218S,1450,1338,318
6,order386,YW1-0218S,1302,577,429.5
6,order386,YW1-0218S,2707,578,466
6,order386,YW1-0218S,3055,578,466
6,order386,YW1-0218S,2613,1362,577
6,order386,YW1-0218S,2765,1362,577
6,order386,YW1-0225S,1879,596,348
6,order386,YW1-0225S,1439,734,597
6,order386,YW1-0225S,2540,734,597
6,order386,YW1-0225S,2606,734,597
6,order386,YW1-0225S,147,1398,598
8,order387,YW1-0215S,320,821,480
8,order387,YW1-0215S,2143,821,480
8,order387,YW1-0215S,87,2001,821
8,order387,YW1-0215S,1420,2001,821
8,order387,YW1-0218S,215,821,58
8,order387,YW1-0218S,873,821,58
8,order387,YW1-0218S,2370,821,58
8,order387,YW1-0218S,3346,821,58
8,order387,YW1-0218S,2156,498,98
8,order387,YW1-0218S,2593,2098,98
8,order387,YW1-0218S,547,580,498.5
8,order387,YW1-0218S,2160,580,498.5
8,order387,YW1-0218S,2434,580,498.5
8,order387,YW1-0218S,1430,820,558
8,order387,YW1-0218S,1483,820,558
8,order387,YW1-0218S,1664,820,558
8,order387,YW1-0218S,2696,820,558
8,order387,YW1-0218S,246,821,577
8,order387,YW1-0218S,418,821,577
8,order387,YW1-0218S,496,821,577
8,order387,YW1-0218S,2645,821,577
8,order387,YW1-0218S,567,821,579
8,order387,YW1-0218S,2786,821,579
8,order387,YW1-0218S,513,2098,580
8,order387,YW1-0218S,638,2098,580
8,order387,YW1-0218S,1088,2098,580
2,order388,FMB-0218S,5379,347,113
2,order388,FMB-0218S,5744,347,113
2,order388,FMB-0235S,4987,1798,348
2,order388,QKQ-0215S,3553,528,92.5
2,order388,QKQ-0215S,4667,529,92.5
2,order388,QKQ-0215S,6589,537,92.5
2,order388,QKQ-0215S,4286,288,118
2,order388,QKQ-0215S,4593,288,118
2,order388,QKQ-0215S,5264,288,118
2,order388,QKQ-0215S,6391,288,118
2,order388,QKQ-0215S,7163,288,118
2,order388,QKQ-0215S,7528,288,118
2,order388,QKQ-0215S,5030,1760,182
2,order388,QKQ-0215S,3911,529,289
2,order388,QKQ-0215S,5232,530,289
2,order388,QKQ-0215S,5495,538,289
2,order388,QKQ-0218S,7609,322,148
2,order388,QKQ-0218S,5993,303,182
2,order388,QKQ-0218S,6835,303,182
2,order388,QKQ-0218S,4354,594,195.5
2,order388,QKQ-0218S,6192,595,195.5
2,order388,QKQ-0218S,6864,594,195.5
2,order388,QKQ-0218S,4659,323,200
2,order388,QKQ-0218S,5938,323,200
2,order388,QKQ-0218S,6319,1760,322
2,order388,QKQ-0218S,5875,1798,348
28,order389,GHSS-0218S,3645,789,198
28,order389,GHSS-0218S,4037,789,198
28,order389,GHSS-0218S,4901,789,198
28,order389,GHSS-0218S,6574,789,198
28,order389,GHSS-0218S,5306,1302,807
28,order389,MNH-0215S,3704,646,52.5
28,order389,MNH-0215S,5597,637,52.5
28,order389,MNH-0215S,6057,637,52.5
28,order389,MNH-0215S,3604,488,78
28,order389,MNH-0215S,3937,488,78
28,order389,MNH-0215S,3989,488,78
28,order389,MNH-0215S,5019,488,78
28,order389,MNH-0215S,5798,388,78
28,order389,MNH-0215S,6581,388,78
28,order389,MNH-0215S,3605,209,98
28,order389,MNH-0215S,4916,694,98
28,order389,MNH-0215S,5401,694,98
28,order389,MNH-0215S,6504,703,98
28,order389,MNH-0215S,6353,789.5,298
28,order389,MNH-0215S,7505,647,389
28,order389,MNH-0215S,4956,638,489
28,order389,MNH-0215S,7418,638,489
28,order389,MNH-0215S,5424,789.5,514
28,order389,MNH-0215S,5627,789.5,526
28,order389,MNH-0218S,3988,577,98
28,order389,MNH-0218S,6573,577,98
28,order389,MNH-0218S,7041,577,98
28,order389,MNH-0218S,5226,718,111.5
28,order389,MNH-0218S,7231,718,111.5
28,order389,MNH-0218S,7396,718,111.5
28,order389,MNH-0218S,6272,298,112
28,order389,MNH-0218S,4334,578,116.5
28,order389,MNH-0218S,6408,578,116.5
28,order389,MNH-0218S,4751,328,297
28,order389,MNH-0218S,5612,328,297
28,order389,MNH-0218S,4917,525,298
28,order389,MNH-0218S,6539,525,298
28,order389,MNH-0218S,5463,526,317
28,order389,MNH-0218S,6090,808,318
28,order389,MNH-0218S,7323,808,318
28,order389,MNH-0218S,7159,513,328
28,order389,MNH-0218S,3653,832,347
28,order389,MNH-0218S,7573,789.5,347
28,order389,MNH-0218S,3847,808,348
28,order389,MNH-0218S,6891,808,348
28,order389,MNH-0218S,4359,2360,557
28,order389,QKQ-0215S,4597,994,215
28,order389,QKQ-0215S,3599,832,299.5
28,order389,QKQ-0215S,4980,832,299.5
28,order389,QKQ-0215S,7051,712,299.5
28,order389,QKQ-0215S,3557,391,342
28,order389,QKQ-0215S,4467,811,342
28,order389,QKQ-0215S,4674,2175,391
28,order389,QKQ-0215S,3658,558,502
28,order389,QKQ-0215S,6626,832,558
28,order389,QKQ-0215S,6749,2175,811
28,order389,QKQ-0218S,3669,801,38
28,order389,QKQ-0218S,4839,998,38
28,order389,QKQ-0218S,5462,832,58
28,order389,QKQ-0218S,5848,502,58
28,order389,QKQ-0218S,5967,832,58
28,order389,QKQ-0218S,6452,502,58
28,order389,QKQ-0218S,6458,1222,58
28,order389,QKQ-0218S,7080,1222,58
28,order389,QKQ-0218S,4257,654,198
28,order389,QKQ-0218S,4857,654,198
28,order389,QKQ-0218S,6619,654,198
28,order389,QKQ-0218S,7543,654,198
28,order389,QKQ-0218S,6184,270,214
28,order389,QKQ-0218S,6067,289,215
28,order389,QKQ-0218S,7334,289,215
28,order389,QKQ-0218S,4655,1027,248
28,order389,QKQ-0218S,5100,502,289
28,order389,QKQ-0218S,7132,502,289
